restaurantId,sides.itemId,sides.unitPrice,sides.unitDeliveryPrice,array_index,restaurantNumber,addresses.0.administrativeArea,addresses.0.latitude,addresses.0.longitude
2994,CMG-1025,5.6,7.3,7,2994,FL,28.534012,-82.50673
3357,CMG-1025,5.2,6.75,7,3357,PA,40.808544,-77.903763
2801,CMG-1025,5.3,6.9,7,2801,FL,27.916774,-82.731462
2644,CMG-1025,5.6,7.3,7,2644,FL,30.141352,-81.546654
809,CMG-1025,4.9,6.35,7,809,NC,35.911412,-79.059583
828,CMG-1025,5.0,6.5,7,828,FL,28.054873,-82.429836
1780,CMG-1025,5.3,6.9,7,1780,SC,32.936908,-80.0389
975,CMG-1025,5.6,7.3,7,975,FL,27.463178,-82.578336
2485,CMG-1025,5.4,7.0,7,2485,NC,35.760404,-78.740893
3934,CMG-1025,5.4,7.0,7,3934,FL,27.938434,-82.257814
2066,CMG-1025,5.2,6.75,7,2066,NC,35.901908,-78.654884
2386,CMG-1025,5.4,7.0,7,2386,NC,35.868126,-78.583484
1539,CMG-1025,5.7,7.4,7,1539,VA,39.113193,-77.536941
4246,CMG-1025,5.7,7.4,7,4246,FL,28.59139,-81.72255
1249,CMG-1025,5.8,7.55,7,1249,VA,38.791386,-77.606985
2788,CMG-1025,5.3,6.9,7,2788,MD,39.416203,-77.43779
2448,CMG-1025,5.3,6.9,7,2448,FL,28.095807,-81.974674
2456,CMG-1025,5.8,7.55,7,2456,VA,39.067771,-77.485246
2723,CMG-1025,5.9,7.65,7,2723,VA,38.732744,-77.54755
1140,CMG-1025,5.7,7.4,7,1140,VA,38.828222,-77.438218
1234,CMG-1025,5.7,7.4,7,1234,VA,38.857243,-77.394431
2781,CMG-1025,5.5,7.15,7,2781,MD,39.203586,-77.247937
3471,CMG-1025,5.4,7.0,7,3471,FL,28.34644,-81.611278
1109,CMG-1025,5.7,7.4,7,1109,VA,38.231852,-77.502378
2001,CMG-1025,5.7,7.4,7,2001,VA,38.881167,-77.30187
2331,CMG-1025,5.7,7.4,7,2331,MD,39.116712,-77.198399
2875,CMG-1025,5.5,7.15,7,2875,VA,38.632058,-77.274651
1904,CMG-1025,5.5,7.15,7,1904,NY,43.184315,-76.247218
1515,CMG-1025,5.7,7.4,7,1515,MD,39.562066,-76.971595
4060,CMG-1025,5.4,7.0,7,4060,VA,37.75776,-77.470318
2422,CMG-1025,5.7,7.4,7,2422,VA,38.774467,-77.173375
44,CMG-1025,5.4,7.0,7,44,MD,38.985654,-77.096138
1484,CMG-1025,5.6,7.3,7,1484,DC,38.920921,-77.072149
194,CMG-1025,5.7,7.4,7,194,VA,38.89534,-77.07053
1191,CMG-1025,5.3,6.9,7,1191,VA,37.549415,-77.449898
710,CMG-1025,5.8,7.55,7,710,VA,38.77063,-77.082208
3910,CMG-1025,5.6,7.3,7,3910,DC,38.907536,-77.042711
1562,CMG-1025,5.3,6.9,7,1562,NY,43.04172,-76.13587
821,CMG-1025,5.3,6.9,7,821,FL,28.553564,-81.206557
245,CMG-1025,5.8,7.55,7,245,VA,38.805109,-77.045909
2747,CMG-1025,5.6,7.3,7,2747,MD,39.149709,-76.909905
3541,CMG-1025,5.6,7.3,7,3541,MD,39.448267,-76.81519
2351,CMG-1025,5.3,6.9,7,2351,SC,33.842102,-78.661156
438,CMG-1025,5.6,7.3,7,438,MD,38.998603,-76.912146
4100,CMG-1025,5.3,6.9,7,4100,NC,35.970033,-77.809089
3864,CMG-1025,5.6,7.3,7,3864,PA,40.033157,-76.229693
2698,CMG-1025,5.6,7.3,7,2698,FL,26.608354,-81.810544
1546,CMG-1025,5.3,6.9,7,1546,PA,40.357379,-75.983429
1959,CMG-1025,5.4,7.0,7,1959,NC,34.213665,-77.901899
1540,CMG-1025,5.4,7.0,7,1540,DE,39.683617,-75.747669
1248,CMG-1025,5.4,7.0,7,1248,VA,37.112656,-76.495607
4261,CMG-1025,5.3,6.9,7,4261,DE,39.628947,-75.66606
2497,CMG-1025,5.6,7.3,7,2497,DE,39.678692,-75.651317
1447,CMG-1025,5.5,7.15,7,1447,DE,39.186768,-75.536549
1862,CMG-1025,5.3,6.9,7,1862,PA,39.966892,-75.301307
3361,CMG-1025,5.4,7.0,7,3361,VA,36.766122,-76.249706
3810,CMG-1025,5.3,6.9,7,3810,PA,40.223789,-75.139374
1480,CMG-1025,5.4,7.0,7,1480,PA,39.949496,-75.166664
1387,CMG-1025,5.3,6.9,7,1387,VA,36.819754,-76.068312
3763,CMG-1025,5.8,7.55,7,3763,NJ,39.866934,-75.080097
3473,CMG-1025,5.7,7.4,7,3473,PA,40.106597,-75.002193
3370,CMG-1025,5.6,7.3,7,3370,PA,40.179401,-74.87822
3107,CMG-1025,5.8,7.55,7,3107,NJ,39.90622,-74.93662
2115,CMG-1025,5.8,7.55,7,2115,NJ,39.969929,-74.914218
1772,CMG-1025,5.3,6.9,7,1772,NJ,40.554506,-74.431474
1871,CMG-1025,5.3,6.9,7,1871,FL,26.849017,-80.08515
1209,CMG-1025,5.3,6.9,7,1209,NJ,40.850213,-74.294027
2488,CMG-1025,5.4,7.0,7,2488,FL,26.149969,-80.324577
802,CMG-1025,5.3,6.9,7,802,FL,26.542687,-80.090222
3658,CMG-1025,5.6,7.3,7,3658,NY,41.728053,-73.931267
2134,CMG-1025,5.6,7.3,7,2134,NJ,41.0484,-74.0663
1689,CMG-1025,5.4,7.0,7,1689,FL,26.349524,-80.157448
1217,CMG-1025,5.3,6.9,7,1217,FL,26.439234,-80.078439
3297,CMG-1025,5.9,7.65,7,3297,NJ,40.731028,-74.064066
1203,CMG-1025,5.3,6.9,7,1203,FL,25.912891,-80.330937
2291,CMG-1025,5.9,7.65,7,2291,NY,40.702015,-74.01215
2964,CMG-1025,6.2,8.05,7,2964,NY,40.755648,-73.991406
1321,CMG-1025,6.2,8.05,7,1321,NY,40.7531,-73.988874
854,CMG-1025,5.9,7.65,7,854,NY,40.737346,-73.990045
3741,CMG-1025,5.9,7.65,7,3741,NY,40.651156,-74.007204
949,CMG-1025,5.9,7.65,7,949,NY,40.745453,-73.982831
1126,CMG-1025,5.9,7.65,7,1126,NY,40.757584,-73.974248
1394,CMG-1025,5.9,7.65,7,1394,NY,40.766668,-73.962605
3562,CMG-1025,5.9,7.65,7,3562,NY,40.834343,-73.945099
3216,CMG-1025,5.9,7.65,7,3216,NY,40.807288,-73.945063
2895,CMG-1025,5.9,7.65,7,2895,NY,40.716289,-73.959901
3034,CMG-1025,5.3,6.9,7,3034,FL,25.808885,-80.315344
3852,CMG-1025,5.8,7.55,7,3852,NJ,39.847453,-74.186416
2707,CMG-1025,5.3,6.9,7,2707,FL,25.749193,-80.336108
3265,CMG-1025,5.9,7.65,7,3265,NY,40.625032,-73.917661
3538,CMG-1025,5.3,6.9,7,3538,FL,25.928076,-80.181699
2834,CMG-1025,5.9,7.65,7,2834,NY,40.733128,-73.86303
952,CMG-1025,5.3,6.9,7,952,FL,25.912522,-80.157698
3582,CMG-1025,5.7,7.4,7,3582,CT,41.410399,-73.412126
2836,CMG-1025,5.8,7.55,7,2836,NY,40.694265,-73.508369
2693,CMG-1025,5.7,7.4,7,2693,MA,42.176471,-72.640505
2827,CMG-1025,5.8,7.55,7,2827,CT,41.27763,-72.827453
1903,CMG-1025,5.7,7.4,7,1903,CT,41.652344,-72.729538
3126,CMG-1025,5.7,7.4,7,3126,CT,41.692516,-72.656152
1677,CMG-1025,5.6,7.3,7,1677,CT,41.811828,-72.528248
3485,CMG-1025,5.7,7.4,7,3485,MA,42.533484,-71.743503
1474,CMG-1025,5.3,6.9,7,1474,MA,42.486162,-71.212724
2427,CMG-1025,5.3,6.9,7,2427,MA,42.204483,-71.153575
870,CMG-1025,5.4,7.0,7,870,MA,42.406043,-71.082907
1817,CMG-1025,5.3,6.9,7,1817,MA,41.905418,-71.049319
3683,CMG-1025,5.7,7.4,7,3683,ME,43.835445,-70.438889
3826,CMG-1025,5.7,7.4,7,3826,ME,44.117065,-70.225285
1093,CMG-1009,2.8,3.65,8,1093,CA,37.33185,-121.908596
1769,CMG-1009,2.85,3.7,8,1769,CA,37.235261,-121.963763
4110,CMG-1009,2.85,3.7,8,4110,CA,37.803665,-122.271377
839,CMG-1009,2.9,3.75,8,839,CA,37.7904,-122.399472
1566,CMG-1009,2.9,3.75,8,1566,CA,37.794388,-122.397535
1590,CMG-1009,2.95,3.85,8,1590,CA,37.893216,-122.118088
140,CMG-1009,2.85,3.7,8,140,CA,37.945873,-122.061647
3183,CMG-1009,2.9,3.75,8,3183,CA,37.976754,-122.035452
2315,CMG-1009,2.8,3.65,8,2315,CA,38.13697,-122.215023
2701,CMG-1009,2.8,3.65,8,2701,CA,37.711362,-120.958054
1135,CMG-1009,2.8,3.65,8,1135,CA,37.520648,-120.880841
4311,CMG-1009,2.75,3.6,8,4311,CA,38.407021,-121.417074
3162,CMG-1009,2.65,3.45,8,3162,CA,38.655529,-121.523951
2846,CMG-1009,2.65,3.45,8,2846,CA,38.661606,-121.226037
290,CMG-1009,2.75,3.6,8,290,CA,38.74307,-121.22751
2372,CMG-1009,2.8,3.65,8,2372,CA,36.22634,-119.3287
2906,CMG-1009,2.65,3.45,8,2906,CA,35.12023,-120.601663
2068,CMG-1009,2.8,3.65,8,2068,CA,35.401167,-119.091835
1964,CMG-1009,2.65,3.45,8,1964,CA,34.234003,-119.178705
1842,CMG-1009,2.8,3.65,8,1842,CA,34.217281,-119.065521
2185,CMG-1009,2.65,3.45,8,2185,CA,34.237531,-118.589083
1681,CMG-1009,2.65,3.45,8,1681,CA,34.257778,-118.502046
1569,CMG-1009,2.75,3.6,8,1569,CA,34.172335,-118.4483
2738,CMG-1009,2.8,3.65,8,2738,CA,34.046424,-118.524288
364,CMG-1009,2.75,3.6,8,364,CA,34.181214,-118.311737
1392,CMG-1009,2.65,3.45,8,1392,CA,34.017789,-118.498916
1413,CMG-1009,2.65,3.45,8,1413,CA,34.097856,-118.356916
2461,CMG-1009,2.85,3.7,8,2461,CA,34.075866,-118.373895
1223,CMG-1009,2.65,3.45,8,1223,CA,34.203616,-118.197853
4227,CMG-1009,2.8,3.65,8,4227,CA,34.049185,-118.375836
1876,CMG-1009,2.65,3.45,8,1876,CA,34.007163,-118.412697
3982,CMG-1009,2.65,3.45,8,3982,CA,34.053669,-118.251486
929,CMG-1009,2.65,3.45,8,929,CA,34.141626,-118.132084
1247,CMG-1009,2.65,3.45,8,1247,CA,34.092527,-118.145827
2094,CMG-1009,2.65,3.45,8,2094,CA,34.071113,-117.932782
2893,CMG-1009,2.85,3.7,8,2893,CA,33.889544,-118.159775
588,CMG-1009,2.85,3.7,8,588,CA,34.07317,-117.882161
3933,CMG-1009,2.75,3.6,8,3933,CA,33.917263,-118.065426
1384,CMG-1009,2.8,3.65,8,1384,CA,34.852814,-117.082788
3403,CMG-1009,2.65,3.45,8,3403,CA,34.121708,-117.68875
3179,CMG-1009,2.8,3.65,8,3179,CA,34.079826,-117.719606
1511,CMG-1009,2.65,3.45,8,1511,CA,33.782981,-118.072325
1783,CMG-1009,2.65,3.45,8,1783,CA,34.073768,-117.5517
2227,CMG-1009,2.8,3.65,8,2227,CA,33.738685,-117.919629
1929,CMG-1009,2.65,3.45,8,1929,CA,33.773379,-117.866934
1641,CMG-1009,2.65,3.45,8,1641,CA,33.787203,-117.816559
147,CMG-1009,2.65,3.45,8,147,CA,33.658126,-117.918601
1492,CMG-1009,2.65,3.45,8,1492,CA,33.685416,-117.811168
3939,CMG-1009,2.65,3.45,8,3939,CA,33.598516,-117.871516
333,CMG-1009,2.65,3.45,8,333,CA,33.955624,-117.389371
1349,CMG-1009,2.6,3.4,8,1349,CA,33.56814,-117.708595
2431,CMG-1009,2.65,3.45,8,2431,NV,36.115019,-115.155591
3494,CMG-1009,2.65,3.45,8,3494,NV,36.021659,-115.117152
621,CMG-1009,2.65,3.45,8,621,CA,33.200862,-117.244681
366,CMG-1009,2.6,3.4,8,366,NV,36.003391,-115.110466
2501,CMG-1009,2.65,3.45,8,2501,CA,33.801507,-116.387342
4373,CMG-1009,2.65,3.45,8,4373,OR,43.232666,-123.372444
1056,CMG-1009,2.65,3.45,8,1056,CA,32.955797,-117.037861
2086,CMG-1009,2.65,3.45,8,2086,CA,32.83185,-117.165123
4654,CMG-1009,2.75,3.6,8,4654,NV,36.804518,-114.110037
4374,CMG-1009,2.65,3.45,8,4374,CA,32.810821,-115.569267
4001,CMG-1009,2.65,3.45,8,4001,ID,43.578784,-116.174601
2536,CMG-1009,2.65,3.45,8,2536,UT,41.089035,-111.984598
4109,CMG-1009,2.8,3.65,8,4109,WA,46.275712,-119.186159
3170,CMG-1009,2.7,3.5,8,3170,AZ,33.406387,-111.979652
4377,CMG-1009,2.85,3.7,8,4377,AZ,33.176517,-111.581497
3570,CMG-1009,2.65,3.45,8,3570,WA,46.996704,-122.818909
3438,CMG-1009,2.65,3.45,8,3438,WA,47.167697,-122.187984
3944,CMG-1009,2.75,3.6,8,3944,WA,47.218098,-122.467119
2554,CMG-1009,2.8,3.65,8,2554,WA,47.560124,-122.386411
1984,CMG-1009,2.65,3.45,8,1984,WA,47.61333,-122.32094
2371,CMG-1009,2.85,3.7,8,2371,AZ,32.354864,-111.091721
1544,CMG-1009,2.65,3.45,8,1544,WA,47.66588,-117.41073
2670,CMG-1009,2.95,3.55,8,2670,BC,49.188636,-122.802242
3899,CMG-1009,2.95,3.55,8,3899,BC,49.256799,-122.746899
4188,CMG-1009,2.7,3.5,8,4188,NM,35.088688,-106.514236
3257,CMG-1009,2.8,3.65,8,3257,CO,39.828892,-105.025421
161,CMG-1009,2.65,3.45,8,161,CO,39.666446,-104.939882
599,CMG-1009,2.7,3.5,8,599,CO,39.62376,-104.896024
153,CMG-1009,2.65,3.45,8,153,CO,38.897084,-104.852678
871,CMG-1009,2.65,3.45,8,871,CO,39.764052,-104.774668
4274,CMG-1009,2.7,3.5,8,4274,TX,31.758768,-106.271846
1606,CMG-1009,2.7,3.5,8,1606,TX,33.518444,-101.903597
4144,CMG-1009,2.6,3.4,8,4144,TX,31.42863,-100.51241
287,CMG-1009,2.4,3.1,8,287,KS,39.18509,-96.576044
2250,CMG-1009,2.65,3.45,8,2250,TX,32.729325,-97.787634
661,CMG-1009,2.7,3.5,8,661,TX,32.882703,-97.259994
432,CMG-1009,2.7,3.5,8,432,TX,33.191765,-97.100294
2242,CMG-1009,2.7,3.5,8,2242,TX,32.841063,-97.238015
1456,CMG-1009,2.7,3.5,8,1456,TX,33.069765,-97.08218
3389,CMG-1009,2.7,3.5,8,3389,TX,33.13052,-97.03957
3415,CMG-1009,2.6,3.4,8,3415,ND,46.904258,-96.796652
4205,CMG-1009,2.65,3.45,8,4205,OK,36.292598,-95.846688
2851,CMG-1009,2.7,3.5,8,2851,TX,33.069047,-96.879297
2816,CMG-1009,2.7,3.5,8,2816,TX,32.92136,-96.838671
1889,CMG-1009,2.7,3.5,8,1889,TX,32.592369,-96.93788
24,CMG-1009,2.4,3.1,8,24,KS,38.967069,-95.236151
2786,CMG-1009,2.7,3.5,8,2786,TX,29.423806,-98.484332
3344,CMG-1009,2.7,3.5,8,3344,TX,32.532558,-96.82062
1117,CMG-1009,2.8,3.65,8,1117,TX,31.531142,-97.187941
847,CMG-1009,2.7,3.5,8,847,TX,30.389926,-97.733342
56,CMG-1009,2.7,3.5,8,56,TX,30.312467,-97.738615
1008,CMG-1009,2.8,3.65,8,1008,TX,30.158366,-97.791029
973,CMG-1009,2.7,3.5,8,973,TX,30.30565,-97.707981
4257,CMG-1009,2.7,3.5,8,4257,TX,32.96592,-96.33946
1493,CMG-1009,2.5,3.25,8,1493,MO,39.195461,-94.579993
1785,CMG-1009,2.5,3.25,8,1785,IA,42.017626,-93.610942
4468,CMG-1009,2.6,3.4,8,4468,AR,35.359955,-94.363702
431,CMG-1009,2.65,3.45,8,431,MN,44.859373,-93.534467
265,CMG-1009,2.6,3.4,8,265,MN,44.74756,-93.288722
263,CMG-1009,2.4,3.1,8,263,MN,44.973535,-93.27533
186,CMG-1009,2.5,3.25,8,186,MN,44.978246,-93.271806
1133,CMG-1009,2.65,3.45,8,1133,MN,44.853598,-93.242074
2692,CMG-1009,2.65,3.45,8,2692,MN,45.062711,-93.248297
728,CMG-1009,2.7,3.5,8,728,MN,45.038909,-93.219786
3919,CMG-1009,2.65,3.45,8,3919,MN,45.195697,-93.236304
2175,CMG-1009,2.8,3.65,8,2175,TX,33.457921,-94.087695
3646,CMG-1009,2.7,3.5,8,3646,TX,30.127647,-95.454308
948,CMG-1009,2.7,3.5,8,948,TX,29.736555,-95.514418
1679,CMG-1009,2.7,3.5,8,1679,TX,29.564055,-95.562294
1298,CMG-1009,2.7,3.5,8,1298,TX,29.691108,-95.41572
3260,CMG-1009,2.7,3.5,8,3260,TX,29.928636,-95.203307
2963,CMG-1009,2.7,3.5,8,2963,TX,29.76982,-95.181946
2470,CMG-1009,2.7,3.5,8,2470,TX,29.55817,-95.26172
2275,CMG-1009,2.65,3.45,8,2275,IA,42.02683,-91.626915
3926,CMG-1009,2.6,3.4,8,3926,WI,44.792326,-91.5128
1426,CMG-1009,2.65,3.45,8,1426,IL,42.359946,-88.26651
2466,CMG-1009,2.65,3.45,8,2466,IL,42.138714,-88.025533
1339,CMG-1009,2.7,3.5,8,1339,IL,41.835192,-88.025263
270,CMG-1009,2.6,3.4,8,270,IL,41.846534,-87.978608
2588,CMG-1009,2.65,3.45,8,2588,IL,41.8906,-87.961391
1882,CMG-1009,2.6,3.4,8,1882,IL,41.848419,-87.932257
549,CMG-1009,2.8,3.65,8,549,WI,42.71954,-87.8489
1369,CMG-1009,2.6,3.4,8,1369,IL,42.055052,-87.835604
3974,CMG-1009,2.65,3.45,8,3974,IL,42.011856,-87.719853
413,CMG-1009,2.65,3.45,8,413,IL,41.939757,-87.655144
308,CMG-1009,2.8,3.65,8,308,IL,41.932968,-87.644199
1909,CMG-1009,2.65,3.45,8,1909,IL,41.868037,-87.641059
91,CMG-1009,2.65,3.45,8,91,IL,41.885602,-87.635243
4272,CMG-1009,2.65,3.45,8,4272,IL,41.897469,-87.625038
144,CMG-1009,2.65,3.45,8,144,IL,41.893262,-87.620664
3283,CMG-1009,2.5,3.25,8,3283,IL,41.600422,-87.602149
4360,CMG-1009,2.85,3.7,8,4360,IN,41.471713,-87.300389
2805,CMG-1009,2.65,3.45,8,2805,IN,41.628508,-86.252677
563,CMG-1009,2.4,3.1,8,563,IN,39.166257,-86.529045
2990,CMG-1009,2.7,3.5,8,2990,IN,39.801062,-86.270561
554,CMG-1009,2.8,3.65,8,554,IN,39.912194,-86.218427
2161,CMG-1009,2.8,3.65,8,2161,IN,39.914441,-86.111029
3014,CMG-1009,2.7,3.5,8,3014,IN,39.9951,-85.9309
1524,CMG-1009,2.65,3.45,8,1524,TN,35.945246,-86.825125
3583,CMG-1009,2.65,3.45,8,3583,TN,36.299662,-86.697691
3042,CMG-1009,2.65,3.45,8,3042,MI,42.230604,-85.589623
4599,CMG-1009,2.6,3.4,8,4599,MS,30.454879,-88.904974
4163,CMG-1009,2.7,3.5,8,4163,IN,39.81655,-85.76976
3442,CMG-1009,2.7,3.5,8,3442,TN,35.888128,-86.382163
4215,CMG-1009,2.65,3.45,8,4215,IN,41.07226,-85.200543
4187,CMG-1009,2.7,3.5,8,4187,AL,33.445756,-86.825986
941,CMG-1009,2.65,3.45,8,941,AL,33.378965,-86.803812
3513,CMG-1009,2.6,3.4,8,3513,MI,42.72147,-84.42675
1351,CMG-1009,2.65,3.45,8,1351,OH,39.335861,-84.526835
2585,CMG-1009,2.6,3.4,8,2585,OH,39.289776,-84.466155
375,CMG-1009,2.65,3.45,8,375,OH,39.35327,-84.361763
4052,CMG-1009,2.75,3.6,8,4052,KY,38.007286,-84.517455
283,CMG-1009,2.5,3.25,8,283,OH,39.770859,-84.053009
4688,CMG-1009,2.7,3.5,8,4688,GA,34.94081,-85.21697
4211,CMG-1009,2.65,3.45,8,4211,MI,42.271186,-83.488299
982,CMG-1009,2.7,3.5,8,982,OH,41.05554,-83.591011
4146,CMG-1009,2.7,3.5,8,4146,TN,35.211303,-84.863588
3858,CMG-1009,2.8,3.65,8,3858,FL,30.426197,-86.640595
2927,CMG-1009,2.5,3.25,8,2927,OH,41.112488,-83.201608
2481,CMG-1009,2.7,3.5,8,2481,MI,42.535861,-82.912491
2265,CMG-1009,2.8,3.65,8,2265,FL,30.390646,-86.424125
555,CMG-1009,2.65,3.45,8,555,OH,39.989194,-83.152182
538,CMG-1009,2.6,3.4,8,538,OH,39.919867,-83.126363
470,CMG-1009,2.7,3.5,8,470,OH,40.165003,-83.020761
3665,CMG-1009,2.7,3.5,8,3665,GA,34.036116,-84.685481
639,CMG-1009,2.65,3.45,8,639,OH,39.878272,-83.042323
3501,CMG-1009,2.65,3.45,8,3501,GA,33.856339,-84.599753
391,CMG-1009,2.65,3.45,8,391,GA,33.848164,-84.374189
2215,CMG-1009,2.7,3.5,8,2215,GA,33.846674,-84.361939
2713,CMG-1009,2.7,3.5,8,2713,GA,33.884534,-84.31582
750,CMG-1009,2.65,3.45,8,750,OH,39.731452,-82.61394
485,CMG-1009,2.7,3.5,8,485,GA,33.814719,-84.310156
3533,CMG-1009,2.6,3.4,8,3533,OH,39.713551,-82.57737
1507,CMG-1009,2.8,3.65,8,1507,OH,41.416945,-82.208387
3590,CMG-1009,2.7,3.5,8,3590,GA,34.05428,-83.993618
723,CMG-1009,2.45,3.2,8,723,OH,41.461396,-81.852967
3097,CMG-1009,2.6,3.4,8,3097,OH,41.487498,-81.767906
1053,CMG-1009,2.4,3.1,8,1053,OH,39.327956,-82.101542
2267,CMG-1009,2.65,3.45,8,2267,WV,38.419605,-82.261201
121,CMG-1009,2.5,3.25,8,121,OH,41.524944,-81.4372
4077,CMG-1009,2.65,3.45,8,4077,OH,41.163344,-81.477624
2872,CMG-1009,2.7,3.5,8,2872,OH,40.795738,-81.527338
1065,CMG-1009,2.65,3.45,8,1065,OH,41.676628,-81.310013
2633,CMG-1009,2.65,3.45,8,2633,OH,41.099646,-81.385935
1513,CMG-1009,2.6,3.4,8,1513,OH,40.892436,-81.405208
2915,CMG-1009,2.65,3.45,8,2915,GA,31.617023,-84.221769
2493,CMG-1009,2.65,3.45,8,2493,GA,32.618576,-83.690349
3738,CMG-1009,2.65,3.45,8,3738,NC,35.346185,-82.434631
3656,CMG-1009,2.65,3.45,8,3656,SC,34.823592,-82.578272
2383,CMG-1009,2.65,3.45,8,2383,OH,40.071796,-80.866701
968,CMG-1009,2.65,3.45,8,968,OH,41.023823,-80.643508
1504,CMG-1009,2.65,3.45,8,1504,PA,42.058019,-80.09017
3161,CMG-1009,2.5,3.25,8,3161,PA,40.686569,-80.09071
1803,CMG-1009,2.65,3.45,8,1803,PA,40.391647,-80.059893
863,CMG-1009,2.45,3.2,8,863,PA,40.441028,-79.957968
2142,CMG-1009,2.95,3.55,8,2142,ON,43.735191,-79.343997
3528,CMG-1009,2.65,3.45,8,3528,VA,37.164658,-80.422512
3316,CMG-1009,2.65,3.45,8,3316,PA,40.302674,-79.512032
1777,CMG-1009,2.8,3.65,8,1777,NY,42.98015,-78.86915
2233,CMG-1009,2.7,3.5,8,2233,NC,35.437973,-80.605539
3981,CMG-1009,2.7,3.5,8,3981,GA,32.41251,-81.768892
3386,CMG-1009,2.65,3.45,8,3386,NY,42.963977,-78.740571
4002,CMG-1009,2.65,3.45,8,4002,SC,34.137286,-80.955706
2640,CMG-1009,2.8,3.65,8,2640,NC,36.108436,-80.097685
2665,CMG-1009,2.6,3.4,8,2665,NC,35.985396,-80.025322
1361,CMG-1009,2.6,3.4,8,1361,VA,38.431892,-78.85461
2229,CMG-1009,2.65,3.45,8,2229,GA,32.0053,-81.11393
2357,CMG-1009,2.8,3.65,8,2357,SC,32.247148,-80.832487
3357,CMG-1009,2.6,3.4,8,3357,PA,40.808544,-77.903763
2801,CMG-1009,2.65,3.45,8,2801,FL,27.916774,-82.731462
3102,CMG-1009,2.65,3.45,8,3102,FL,28.042392,-82.591396
828,CMG-1009,2.5,3.25,8,828,FL,28.054873,-82.429836
1780,CMG-1009,2.65,3.45,8,1780,SC,32.936908,-80.0389
1939,CMG-1009,2.7,3.5,8,1939,PA,39.940763,-77.628605
2822,CMG-1009,2.7,3.5,8,2822,NC,35.746414,-78.82956
975,CMG-1009,2.8,3.65,8,975,FL,27.463178,-82.578336
2485,CMG-1009,2.7,3.5,8,2485,NC,35.760404,-78.740893
3934,CMG-1009,2.7,3.5,8,3934,FL,27.938434,-82.257814
3266,CMG-1009,2.65,3.45,8,3266,NC,35.840181,-78.643501
3212,CMG-1009,2.65,3.45,8,3212,NC,35.966684,-78.543904
2120,CMG-1009,2.65,3.45,8,2120,FL,28.824581,-81.640709
2448,CMG-1009,2.65,3.45,8,2448,FL,28.095807,-81.974674
103,CMG-1009,2.8,3.65,8,103,MD,39.148525,-77.210253
1813,CMG-1009,2.8,3.65,8,1813,PA,40.238471,-76.935378
4293,CMG-1009,2.9,3.75,8,4293,PA,40.230812,-76.893143
3286,CMG-1009,2.7,3.5,8,3286,FL,28.393644,-81.485626
636,CMG-1009,2.7,3.5,8,636,VA,37.415539,-77.64121
1431,CMG-1009,2.85,3.7,8,1431,VA,38.885013,-77.174616
1904,CMG-1009,2.75,3.6,8,1904,NY,43.184315,-76.247218
1515,CMG-1009,2.85,3.7,8,1515,MD,39.562066,-76.971595
1832,CMG-1009,2.7,3.5,8,1832,VA,37.63771,-77.51169
4060,CMG-1009,2.7,3.5,8,4060,VA,37.75776,-77.470318
2422,CMG-1009,2.85,3.7,8,2422,VA,38.774467,-77.173375
844,CMG-1009,2.7,3.5,8,844,FL,28.46762,-81.30863
3573,CMG-1009,2.7,3.5,8,3573,VA,37.377314,-77.511537
102,CMG-1009,2.9,3.75,8,102,DC,38.923709,-77.051902
1191,CMG-1009,2.65,3.45,8,1191,VA,37.549415,-77.449898
3910,CMG-1009,2.8,3.65,8,3910,DC,38.907536,-77.042711
1562,CMG-1009,2.65,3.45,8,1562,NY,43.04172,-76.13587
4079,CMG-1009,2.85,3.7,8,4079,DC,38.898906,-77.022229
821,CMG-1009,2.65,3.45,8,821,FL,28.553564,-81.206557
1895,CMG-1009,2.85,3.7,8,1895,NY,43.978516,-75.947205
3275,CMG-1009,2.65,3.45,8,3275,VA,37.605229,-77.354784
105,CMG-1009,2.7,3.5,8,105,MD,38.980485,-76.938948
438,CMG-1009,2.8,3.65,8,438,MD,38.998603,-76.912146
536,CMG-1009,2.75,3.6,8,536,MD,39.0852,-76.862369
3714,CMG-1009,2.8,3.65,8,3714,MD,38.823428,-76.918471
535,CMG-1009,2.7,3.5,8,535,MD,39.153273,-76.72457
835,CMG-1009,2.65,3.45,8,835,MD,39.32712,-76.615625
1168,CMG-1009,2.7,3.5,8,1168,MD,39.077507,-76.544604
2698,CMG-1009,2.8,3.65,8,2698,FL,26.608354,-81.810544
1546,CMG-1009,2.65,3.45,8,1546,PA,40.357379,-75.983429
1959,CMG-1009,2.7,3.5,8,1959,NC,34.213665,-77.901899
3940,CMG-1009,2.9,3.75,8,3940,PA,41.362671,-75.680481
2722,CMG-1009,2.8,3.65,8,2722,FL,26.172116,-81.800794
4301,CMG-1009,2.65,3.45,8,4301,NC,34.755027,-77.460497
2860,CMG-1009,2.8,3.65,8,2860,FL,26.065696,-81.69842
1248,CMG-1009,2.7,3.5,8,1248,VA,37.112656,-76.495607
4261,CMG-1009,2.65,3.45,8,4261,DE,39.628947,-75.66606
3106,CMG-1009,2.7,3.5,8,3106,PA,40.050842,-75.518524
2496,CMG-1009,2.8,3.65,8,2496,PA,39.875339,-75.544217
1859,CMG-1009,2.65,3.45,8,1859,FL,27.638345,-80.447965
